supplier_id,risk_tier,is_inconsistent,n_shipments,delay_rate,delay_rate_std_over_time,avg_penalty_cost,total_penalty_cost,avg_transportation_cost,avg_route_risk_score,avg_supplier_rating,rating_actual_gap,most_common_region
1183,Tier 1 - Reliable,False,45,0.08888888888888889,0.2841491522787649,525.8188427699187,23661.84792464634,16548.621680813045,50.51111111111111,78.57345846884958,-12.537652642261534,North
1058,Tier 1 - Reliable,False,47,0.0851063829787234,0.2840560344154489,381.46607445497176,17928.905499383673,18061.68257011498,45.255319148936174,80.30560896704957,-11.183752735078087,South
1726,Tier 1 - Reliable,False,55,0.09090909090909091,0.2820821403078875,556.8842800229584,30628.63540126271,18696.764318110243,53.96363636363636,80.02383396950631,-10.885256939584593,North
1208,Tier 1 - Reliable,False,55,0.07272727272727272,0.28173814958564003,329.3186936691391,18112.528151802653,19546.392742068136,45.50909090909091,79.66874416780415,-13.05852855946857,East
1523,Tier 1 - Reliable,False,45,0.08888888888888889,0.2809507667427397,369.6549570306405,16634.47306637882,18410.420137394864,42.13333333333333,81.75079098958615,-9.360320121524964,North
1874,Tier 1 - Reliable,False,52,0.1346153846153846,0.27952379553713014,439.1909434195185,22837.92905781496,18877.96252676611,46.01923076923077,80.26710814552891,-6.271353392932639,North
1310,Tier 1 - Reliable,False,58,0.1206896551724138,0.27938884654190554,506.368251944779,29369.358612797183,17175.34798186132,46.6551724137931,80.75280544983845,-7.1782290329201714,South
1000,Tier 1 - Reliable,False,54,0.1111111111111111,0.2755796994913758,544.3668156785823,29395.808046643444,18951.692571492196,52.111111111111114,79.35650451263062,-9.532384376258264,North
1033,Tier 1 - Reliable,False,55,0.10909090909090909,0.2755796994913758,352.7156448118887,19399.360464653877,16123.880997332866,54.018181818181816,80.3794306270834,-8.7114784638257,North
1197,Tier 1 - Reliable,False,51,0.09803921568627451,0.2755796994913758,347.2495148525097,17709.725257477996,16719.17153005991,51.27450980392157,78.59330275262784,-11.60277567874472,East
1295,Tier 1 - Reliable,False,51,0.11764705882352941,0.2745899702985174,452.7602607758418,23090.773299567933,15724.786419784992,48.64705882352941,79.64871560193731,-8.586578515709746,South
1079,Tier 1 - Reliable,False,52,0.09615384615384616,0.2735863301078726,472.55758622074063,24572.994483478513,18079.671297915153,46.32692307692308,79.63331926636185,-10.751296118253535,East
1061,Tier 1 - Reliable,False,48,0.10416666666666667,0.27283506187932505,605.9878463527175,29087.41662493044,19769.288990354067,52.770833333333336,79.2832396767922,-10.300093656541137,South
1944,Tier 1 - Reliable,False,53,0.11320754716981132,0.27259421875878354,451.7196332439849,23941.1405619312,16369.937364600955,50.471698113207545,79.64408211307317,-9.035163169945704,East
1827,Tier 1 - Reliable,False,63,0.09523809523809523,0.2724398738226195,667.2342604530515,42035.75840854225,17038.47990299809,49.95238095238095,79.31515896225098,-11.161031513939506,North
1583,Tier 1 - Reliable,False,64,0.109375,0.2697356920217401,438.2892846900646,28050.514220164136,18918.214783694824,49.0625,80.59788700331731,-8.464612996682689,East
1119,Tier 1 - Reliable,False,45,0.08888888888888889,0.26891414022846555,349.23365405772057,15715.514432597425,19601.048498366014,44.2,80.95459171213494,-10.156519398976172,North
1213,Tier 1 - Reliable,False,49,0.08163265306122448,0.2686825147679281,479.6591859564738,23503.300111867215,17507.144436433213,55.93877551020408,77.73588304688994,-14.100851646987621,West
1764,Tier 1 - Reliable,False,53,0.07547169811320754,0.2686825147679281,490.74313834435935,26009.386332251044,18752.530475609623,42.83018867924528,79.5442406224719,-12.90858956620734,North
1787,Tier 1 - Reliable,False,67,0.11940298507462686,0.2685476960749688,587.4066913154277,39356.24831813366,17779.565101357337,53.92537313432836,79.13858381212641,-8.921117680410902,North
1173,Tier 1 - Reliable,False,41,0.07317073170731707,0.26688025634181184,367.43472353790906,15064.823665054271,18609.416353301844,57.41463414634146,81.19417251434656,-11.488754314921735,South
1765,Tier 1 - Reliable,False,55,0.05454545454545454,0.2664350846284844,226.01353008575998,12430.744154716798,16782.789936666977,48.61818181818182,81.70388705765237,-12.84156748780218,North
1066,Tier 1 - Reliable,False,48,0.0625,0.26399329597067483,302.1561332582285,14503.494396394968,13918.27680670283,46.479166666666664,79.5961425003311,-14.153857499668902,East
1437,Tier 1 - Reliable,False,43,0.046511627906976744,0.26226526415648105,243.4176886659987,10466.960612637944,17458.115386538324,45.83720930232558,77.43042493764526,-17.918412271657076,North
1519,Tier 1 - Reliable,False,52,0.057692307692307696,0.25795145424255567,289.8202124864816,15070.651049297041,17849.91590608628,45.48076923076923,79.53860674035435,-14.692162490414873,East
1168,Tier 1 - Reliable,False,57,0.12280701754385964,0.25649261497840736,651.1292590468508,37114.3677656705,19052.090779348007,52.49122807017544,79.36346774803742,-8.355830497576619,North
1806,Tier 1 - Reliable,False,56,0.07142857142857142,0.2554951619459315,453.136777023663,25375.65951332513,18130.36247083187,55.142857142857146,80.68950057660915,-12.167642280533713,East
1741,Tier 1 - Reliable,False,68,0.11764705882352941,0.25345259021800404,456.1294338620346,31016.801502618353,16846.380087457714,52.970588235294116,79.59776179376418,-8.63753232388288,North
1008,Tier 1 - Reliable,False,47,0.10638297872340426,0.2533114025595111,414.80164075765384,19495.67711560973,16297.766258804397,43.42553191489362,82.50366568782047,-6.858036439839097,East
1265,Tier 1 - Reliable,False,47,0.10638297872340426,0.25021358397744436,371.98549345082444,17483.318192188748,18025.379266513602,49.40425531914894,80.34341991051423,-9.018282217145341,North
1370,Tier 1 - Reliable,False,48,0.08333333333333333,0.25,262.1960797934709,12585.411830086605,17569.23361629998,49.125,79.21127703517641,-12.455389631490249,West
1238,Tier 1 - Reliable,False,49,0.10204081632653061,0.24933774718103185,418.95890055751033,20528.986127318007,17930.67056315005,44.224489795918366,80.42880699677475,-9.36711137057219,North
1196,Tier 1 - Reliable,False,51,0.11764705882352941,0.24901924024175726,444.32083318236124,22660.362492300424,19032.742033468843,49.627450980392155,78.84495509824892,-9.39033901939814,South
1191,Tier 1 - Reliable,False,49,0.12244897959183673,0.24845739857165042,500.9487191305726,24546.487237398058,17960.44403268262,47.16326530612245,81.1430265955035,-6.612075445312826,South
1399,Tier 1 - Reliable,False,56,0.10714285714285714,0.24813326485111314,398.80086379265583,22332.848372388726,15628.122544102069,46.642857142857146,80.19024860683992,-9.095465678874376,West
1588,Tier 1 - Reliable,False,59,0.11864406779661017,0.2479865443995068,534.5211045097576,31536.7451660757,16950.622382750294,49.50847457627118,79.57694545847181,-8.558647761867164,North
1271,Tier 1 - Reliable,False,44,0.11363636363636363,0.24632463393214157,582.952269640822,25649.89986419617,15271.924483614344,52.29545454545455,77.96293809089356,-10.673425545470081,West
1912,Tier 1 - Reliable,False,50,0.12,0.24604145680643524,461.52842503913564,23076.42125195678,17793.2895809899,49.3,80.45878200252515,-7.5412179974748454,South
1614,Tier 1 - Reliable,False,58,0.10344827586206896,0.24604145680643522,482.72507215146004,27998.054184784683,17093.33023493389,52.689655172413794,80.76562836118859,-8.88954405260452,East
1914,Tier 1 - Reliable,False,51,0.11764705882352941,0.24585033421021768,616.8350137906215,31458.585703321693,16851.653336856994,46.666666666666664,79.18808675420914,-9.04720736343792,North
1060,Tier 1 - Reliable,False,46,0.13043478260869565,0.24585033421021765,611.0983964413144,28110.526236300466,13744.343644686543,45.69565217391305,80.44208350688396,-6.5144382322464764,North
1896,Tier 1 - Reliable,False,56,0.08928571428571429,0.2456518422202587,239.89182921266993,13433.942435909516,15992.830762565298,51.035714285714285,80.89198461044013,-10.179443960988436,East
1009,Tier 1 - Reliable,False,40,0.1,0.24532669073132907,495.16154701248587,19806.461880499435,19002.194500044214,43.95,78.50516577482756,-11.49483422517244,East
1502,Tier 1 - Reliable,False,45,0.1111111111111111,0.24459721145720484,524.4843629234471,23601.796331555117,17381.069539178403,47.888888888888886,78.59739610929013,-10.291492779598755,North
1467,Tier 1 - Reliable,False,55,0.12727272727272726,0.24416732418226517,583.842172387786,32111.31948132823,19765.64643239846,48.345454545454544,80.63457962327062,-6.638147649456656,South
1167,Tier 1 - Reliable,False,49,0.08163265306122448,0.2424120190017849,308.56616683821335,15119.742175072453,20721.808604516904,49.38775510204081,77.42351585383413,-14.413218840043427,West
1638,Tier 1 - Reliable,False,43,0.09302325581395349,0.2424120190017849,613.6312734255805,26386.14475729996,16964.758428326375,49.651162790697676,79.01463889403321,-11.683035524571451,South
1463,Tier 1 - Reliable,False,56,0.10714285714285714,0.2414773022003396,578.2449276862898,32381.715950432226,15886.185243284232,44.910714285714285,78.53446540726723,-10.751248878447058,North
1905,Tier 1 - Reliable,False,50,0.12,0.24145658419534152,464.1546003601741,23207.730018008704,17324.647277108164,46.5,81.8703400566952,-6.129659943304802,West
1842,Tier 1 - Reliable,False,40,0.1,0.2409472049133493,542.710996894449,21708.439875777956,17928.18345220169,47.25,78.96548510303924,-11.034514896960758,East
1274,Tier 1 - Reliable,False,56,0.125,0.2405626121623441,594.3131610593625,33281.5370193243,20939.768569522752,50.839285714285715,78.53935978310828,-8.960640216891719,North
1007,Tier 1 - Reliable,False,60,0.1,0.23956726220057611,643.3206202949077,38599.23721769446,16029.161339775737,45.05,81.17578289489806,-8.824217105101937,East
1812,Tier 1 - Reliable,False,52,0.1346153846153846,0.23821186251563395,710.6153180150359,36951.996536781866,17585.004361271414,47.32692307692308,80.22750553776794,-6.310956000693608,East
1043,Tier 1 - Reliable,False,55,0.10909090909090909,0.23783483296671312,629.7949119828379,34638.72015905609,19930.115009509344,48.472727272727276,80.18243386616957,-8.908475224739519,East
1026,Tier 1 - Reliable,False,47,0.1276595744680851,0.23769495588768305,558.4830436121047,26248.70304976892,16710.533060855476,52.361702127659576,80.01090255682433,-7.223139996367166,North
1455,Tier 1 - Reliable,False,48,0.10416666666666667,0.23737511503069167,653.1208558114214,31349.801078948225,16374.960278133789,51.958333333333336,79.94093827633579,-9.642395056997557,West
1430,Tier 1 - Reliable,False,53,0.1509433962264151,0.23644708701726286,546.9452050197826,28988.09586604848,17941.241187225787,55.679245283018865,79.18925803449157,-5.716402342866914,West
1761,Tier 1 - Reliable,False,53,0.1320754716981132,0.23588216144649418,655.2468571876882,34728.083430947474,19788.013656757757,48.39622641509434,80.22780832992932,-6.564644500259362,North
1926,Tier 1 - Reliable,False,53,0.11320754716981132,0.2354118077153792,615.2525087854704,32608.38296562993,18526.13441108014,48.45283018867924,80.48413699789607,-8.1951082851228,North
1273,Tier 1 - Reliable,False,60,0.11666666666666667,0.2353803204912954,530.22427892027,31813.4567352162,19035.68679322227,49.93333333333333,79.06339387038894,-9.269939462944393,North
1315,Tier 1 - Reliable,False,64,0.09375,0.23506779824765198,244.16002039175945,15626.241305072605,18428.10065777499,51.625,80.71499311750105,-9.910006882498948,North
1134,Tier 1 - Reliable,False,45,0.1111111111111111,0.23441184789099942,487.12264332203614,21920.518949491627,17584.997098018568,49.977777777777774,80.45949081356203,-8.429398075326858,East
1561,Tier 1 - Reliable,False,46,0.10869565217391304,0.2343006487981388,463.26993843989675,21310.41716823525,20716.06137798051,50.19565217391305,79.46669965135294,-9.663735131255748,East
1308,Tier 1 - Reliable,False,49,0.12244897959183673,0.23422871212836355,658.4639744793049,32264.734749485935,16222.771941476609,48.10204081632653,79.09900411763726,-8.656097923179061,South
1851,Tier 1 - Reliable,False,62,0.11290322580645161,0.23410653816611193,627.8150452995724,38924.53280857349,15632.699671954,49.32258064516129,79.99293905316486,-8.716738366189972,North
1069,Tier 1 - Reliable,False,51,0.0784313725490196,0.23410031111688984,635.5252027207965,32411.785338760623,18023.451185826074,41.549019607843135,80.46247568148978,-11.69438706360826,North
1826,Tier 1 - Reliable,False,58,0.1206896551724138,0.23395215874369443,700.8802147535442,40651.05245570557,14709.330904202403,54.258620689655174,78.7484309408043,-9.182603541954322,South
1759,Tier 1 - Reliable,False,50,0.14,0.233881013353425,582.8612941862616,29143.06470931308,16084.089269279682,50.68,79.3067222434516,-6.693277756548397,West
1829,Tier 1 - Reliable,False,54,0.1111111111111111,0.23319471821205304,561.7203724615091,30332.900112921492,18215.448887673465,47.407407407407405,77.82594951563578,-11.062939373253101,West
1976,Tier 1 - Reliable,False,44,0.06818181818181818,0.23204774044612855,357.60998905360776,15734.839518358742,17371.695584914563,49.36363636363637,76.4601256211873,-16.721692560630885,South
1057,Tier 1 - Reliable,False,48,0.08333333333333333,0.2313406979295224,503.09297615197056,24148.462855294587,15161.051923859379,46.791666666666664,80.9512025375307,-10.715464129135952,South
1136,Tier 1 - Reliable,False,57,0.12280701754385964,0.23113731027731976,482.65818066132863,27511.516297695733,16896.861502735836,53.56140350877193,80.67211394015916,-7.047184305454877,North
1619,Tier 1 - Reliable,False,41,0.0975609756097561,0.2307069775184736,359.6904846286897,14747.309869776278,21087.17580652264,54.048780487804876,80.29307704073331,-9.950825398291087,North
1537,Tier 1 - Reliable,False,56,0.07142857142857142,0.2305213582693748,332.9129216040671,18643.12360982776,18888.021112396615,51.285714285714285,78.35688620997534,-14.500256647167518,North
1366,Tier 1 - Reliable,False,42,0.07142857142857142,0.23041218404669023,227.05111748967397,9536.146934566306,19122.137235314683,47.61904761904762,81.78107177952367,-11.07607107761919,South
1688,Tier 1 - Reliable,False,46,0.10869565217391304,0.22996655275194997,547.8175537382598,25199.607471959953,18241.92061990218,52.34782608695652,79.14978673141432,-9.980648051194365,North
1247,Tier 1 - Reliable,False,51,0.11764705882352941,0.22994252155351955,846.4864104570338,43170.806933308726,18377.006554214342,53.549019607843135,78.85936655001481,-9.375927567632246,North
1313,Tier 1 - Reliable,False,56,0.10714285714285714,0.22994252155351955,473.2712943418607,26503.1924831442,16267.825745804395,50.785714285714285,81.5070752462461,-7.778639039468189,North
1942,Tier 1 - Reliable,False,52,0.09615384615384616,0.2296745752342457,483.8960325499805,25162.593692598984,18980.03181848308,50.88461538461539,80.2205865086606,-10.164028875954784,North
1165,Tier 1 - Reliable,False,61,0.08196721311475409,0.2294845078209115,430.08284473135035,26235.05352861237,18267.132894662976,55.83606557377049,79.3760666937016,-12.427211994822983,South
1001,Tier 1 - Reliable,False,45,0.08888888888888889,0.22920783556427116,562.0575600361335,25292.590201626008,19145.559267134435,51.08888888888889,80.16510660442638,-10.94600450668473,North
1293,Tier 1 - Reliable,False,42,0.07142857142857142,0.22802259097357436,285.1889031963153,11977.933934245244,16036.108851478735,54.69047619047619,77.6201876876355,-15.236955169507368,East
1065,Tier 1 - Reliable,False,51,0.058823529411764705,0.22802259097357433,418.9002509529734,21363.912798601643,17747.814696949008,55.705882352941174,79.06021410760812,-15.057432951215404,South
1544,Tier 1 - Reliable,False,48,0.08333333333333333,0.22730302828309762,498.9297389229044,23948.62746829941,15776.7035408933,53.083333333333336,81.00645594632921,-10.660210720337446,East
1241,Tier 1 - Reliable,False,60,0.06666666666666667,0.2271847336988259,346.8462173877826,20810.773043266956,16589.63638792154,52.733333333333334,78.2653018571861,-15.068031476147226,North
1799,Tier 1 - Reliable,False,55,0.07272727272727272,0.22678997278599505,383.0323599670404,21066.77979818722,16959.759827955608,52.96363636363636,79.79383454231167,-12.933438184961048,East
1044,Tier 1 - Reliable,False,49,0.10204081632653061,0.22598313226516722,283.5264958983214,13892.79829901775,16486.849461379403,49.0,77.25546671017395,-12.540451657172994,West
1864,Tier 1 - Reliable,False,66,0.10606060606060606,0.22592024303362018,651.6737883645019,43010.47003205712,15228.621627544151,46.04545454545455,80.14275216352736,-9.251187230412029,East
1307,Tier 1 - Reliable,False,43,0.09302325581395349,0.2252213082307254,479.39180434289625,20613.847586744538,15788.162845172483,55.48837209302326,79.21177253752423,-11.485901881080437,East
1585,Tier 1 - Reliable,False,57,0.10526315789473684,0.2250301526553427,646.5433655699107,36852.97183748491,16808.106938478435,49.63157894736842,78.37383268600591,-11.099851524520403,East
1451,Tier 1 - Reliable,False,53,0.07547169811320754,0.22502204477544113,144.8667159593139,7677.935945843637,14626.478531138102,49.75471698113208,80.3063877946813,-12.146442393997944,North
1923,Tier 1 - Reliable,False,47,0.0851063829787234,0.22502204477544113,508.50165217230307,23899.577652098244,16875.284496622677,51.08510638297872,79.47904422196824,-12.010317480159415,East
1068,Tier 1 - Reliable,False,60,0.1,0.22473328748774735,643.1003308631538,38586.01985178923,16963.545204803097,48.9,81.06720848006609,-8.932791519933915,North
1254,Tier 1 - Reliable,False,41,0.07317073170731707,0.22419756971151641,217.71142174355984,8926.168291485954,18141.370077233558,48.75609756097561,80.30387183841995,-12.379054990848346,North
1323,Tier 1 - Reliable,False,56,0.08928571428571429,0.2240169690131188,360.04911495098713,20162.75043725528,18928.690191204572,47.714285714285715,78.94394554943612,-12.127483021992447,North
1694,Tier 1 - Reliable,False,59,0.13559322033898305,0.22370744099624437,559.563578306526,33014.251120085035,15762.283904629912,49.66101694915254,80.16370688748728,-6.276971078614423,South
1085,Tier 1 - Reliable,False,50,0.1,0.2234651848176304,461.16643690436007,23058.321845218004,16502.598745042593,43.16,81.08927700228931,-8.910722997710693,South
1353,Tier 1 - Reliable,False,41,0.0975609756097561,0.2234651848176304,455.7728301355519,18686.68603555763,17213.747725859717,53.09756097560975,79.93924189613456,-10.304660542889835,East
1029,Tier 1 - Reliable,False,53,0.11320754716981132,0.22339297336662547,610.5828555164181,32360.89134237016,18448.027765869356,54.660377358490564,79.3480902460609,-9.331155036957966,West
1526,Tier 1 - Reliable,False,49,0.10204081632653061,0.22323577599040387,503.5796146019686,24675.40111549646,18075.48186797807,41.224489795918366,80.98339290225071,-8.812525465096229,West
1016,Tier 1 - Reliable,False,57,0.08771929824561403,0.2226165084488837,428.5494904846496,24427.320957625026,17733.14863375917,43.35087719298246,81.38394041840867,-9.844129757029918,East
1883,Tier 1 - Reliable,False,52,0.11538461538461539,0.22135572719917418,506.86247757840744,26356.848834077187,17798.317487598986,44.5,81.47388255799662,-6.987655903541835,North
1666,Tier 1 - Reliable,False,56,0.07142857142857142,0.2208668298789504,386.0976869535074,21621.470469396412,20219.467258523993,46.160714285714285,79.17668303248304,-13.68045982465982,North
1080,Tier 1 - Reliable,False,60,0.11666666666666667,0.22037063867676338,717.68507930599,43061.104758359405,18450.5970680368,47.916666666666664,78.97634985537357,-9.356983477959758,East
1108,Tier 1 - Reliable,False,59,0.15254237288135594,0.2200521782179817,750.8511343403449,44300.21692608035,17600.9427669045,43.66101694915254,80.52682265605569,-4.218940055808716,North
1663,Tier 1 - Reliable,False,53,0.05660377358490566,0.21984843263788195,348.49625829045846,18470.3016893943,17246.50475717791,49.660377358490564,80.19854278852117,-14.14107985298827,North
1847,Tier 1 - Reliable,False,56,0.10714285714285714,0.21974104030595984,491.7728292792898,27539.278439640228,19032.776173140996,49.32142857142857,81.29565804324272,-7.990056242471567,South
1322,Tier 1 - Reliable,False,62,0.08064516129032258,0.21872244094477258,440.3522630154596,27301.840306958493,19219.518183583386,50.693548387096776,79.32298301762087,-12.612500853346873,South
1243,Tier 1 - Reliable,False,50,0.1,0.21872244094477256,355.82396758432793,17791.198379216396,16251.035743034323,47.76,82.63464301260247,-7.365356987397533,West
1489,Tier 1 - Reliable,False,61,0.08196721311475409,0.21849928028227228,571.38940024458,34854.75341491938,15025.753014050686,47.85245901639344,81.60488076553095,-10.198397922993635,West
1423,Tier 1 - Reliable,False,60,0.1,0.21821789023599233,653.4297179222154,39205.783075332925,17621.59220839777,47.86666666666667,78.79960952286977,-11.200390477130227,East
1686,Tier 1 - Reliable,False,53,0.11320754716981132,0.2169995548084895,465.2231584310982,24656.827396848206,16293.467381485356,47.471698113207545,79.58264308495623,-9.09660219806264,North
1803,Tier 1 - Reliable,False,45,0.08888888888888889,0.21546267021805798,332.662193762763,14969.798719324337,13729.369423778231,43.733333333333334,78.76135185886315,-12.349759252247964,North
1878,Tier 1 - Reliable,False,46,0.06521739130434782,0.2143959152260333,566.6790186484781,26067.234857829993,15970.854803692815,51.73913043478261,78.29339706910821,-15.18486380045701,East
1286,Tier 1 - Reliable,False,54,0.07407407407407407,0.21377306830183918,334.42089863460683,18058.72852626877,16553.070251739144,49.46296296296296,80.5788264068701,-12.013766185722488,North
1251,Tier 1 - Reliable,False,49,0.08163265306122448,0.2130032168075646,465.2790337591041,22798.6726541961,16977.446774553766,46.734693877551024,80.59114474393961,-11.245589949937951,North
1917,Tier 1 - Reliable,False,59,0.1016949152542373,0.21184319396466747,641.0099887423133,37819.58933579649,16956.72418338266,40.66101694915254,80.36311230586895,-9.467396168707324,South
1911,Tier 1 - Reliable,False,58,0.08620689655172414,0.2117436725644881,626.1087452014007,36314.307221681236,20030.22385225724,48.758620689655174,78.8197280409179,-12.559582303909693,North
1224,Tier 1 - Reliable,False,66,0.10606060606060606,0.21124312039443677,528.2436699699406,34864.082218016076,18947.634476057396,47.96969696969697,82.04711834538912,-7.346821048550268,North
1951,Tier 1 - Reliable,False,57,0.08771929824561403,0.2106767839320059,560.5216888119755,31949.736262282608,15944.730171525885,44.666666666666664,81.49585933346503,-9.732210841973554,North
1996,Tier 1 - Reliable,False,55,0.12727272727272726,0.207488791521745,815.1019733718704,44830.60853545287,18305.791731155077,47.21818181818182,78.9728122165287,-8.299915056198586,East
1384,Tier 1 - Reliable,False,43,0.13953488372093023,0.20516826531902319,623.5812670902715,26813.994484881674,16560.14338814282,47.72093023255814,80.41262817634806,-5.633883451558916,North
1545,Tier 1 - Reliable,False,50,0.16,0.20516826531902316,682.3686750284215,34118.43375142108,17478.45018205182,50.7,79.5312422666505,-4.468757733349506,North
1635,Tier 1 - Reliable,False,50,0.14,0.2046677524401167,788.0409244949208,39402.04622474604,18861.886396641756,56.36,78.42170902849004,-7.578290971509958,North
1392,Tier 1 - Reliable,False,48,0.041666666666666664,0.2041241452319315,186.43428419442344,8948.845641332326,17426.674989269508,48.270833333333336,80.0851865951112,-15.748146738222147,North
1092,Tier 1 - Reliable,False,48,0.08333333333333333,0.20331251519761107,328.2005143360296,15753.624688129421,19489.072112003763,46.0625,80.26870046721172,-11.397966199454942,East
1117,Tier 1 - Reliable,False,57,0.05263157894736842,0.194303584411542,222.9760132849099,12709.632757239864,18129.091049080627,47.8421052631579,79.95726596737218,-14.779576137890984,West
1909,Tier 1 - Reliable,False,43,0.11627906976744186,0.19293061504650375,538.3892079580842,23150.735942197618,19124.97382113042,42.093023255813954,77.71049820135842,-10.661594821897395,North
1661,Tier 1 - Reliable,False,55,0.09090909090909091,0.18991676089375598,488.5701812351476,26871.359967933116,17060.373770731134,56.21818181818182,79.43588514490976,-11.473205764181145,North
1230,Tier 1 - Reliable,False,46,0.13043478260869565,0.1895789306335779,646.6147719222566,29744.279508423806,18413.47344442546,49.82608695652174,80.54177350423623,-6.414748234894205,East
1784,Tier 1 - Reliable,False,64,0.109375,0.18944025905197845,425.1017487999077,27206.51192319409,18138.708865524626,44.734375,79.62218720352445,-9.440312796475553,West
1820,Tier 1 - Reliable,False,40,0.1,0.18790540587870685,437.11667243783995,17484.666897513598,17991.07054940173,56.95,78.07440754215254,-11.925592457847458,East
1198,Tier 1 - Reliable,False,48,0.125,0.1874336434232826,815.0911425917424,39124.37484440363,18024.561450370787,40.0,79.83733983799694,-7.662660162003064,South
1552,Tier 1 - Reliable,False,46,0.10869565217391304,0.18425693279752223,203.89110750521618,9378.990945239944,18193.91377446145,55.82608695652174,80.20821239869403,-8.922222383914658,North
1618,Tier 1 - Reliable,False,50,0.1,0.18276952471779515,453.8004567247169,22690.022836235847,18143.99741443673,45.98,80.61491867655906,-9.385081323440943,North
1901,Tier 1 - Reliable,False,53,0.11320754716981132,0.18207077701719568,844.7769584275006,44773.178796657536,13827.85609383013,51.43396226415094,80.16530894158029,-8.51393634143858,West
1245,Tier 1 - Reliable,False,42,0.14285714285714285,0.1816828500675229,656.2885490778935,27564.11906127153,17731.899128340265,43.45238095238095,79.7117077892708,-6.0025779250149185,West
1532,Tier 1 - Reliable,False,54,0.1111111111111111,0.17929321612283677,738.6776202597089,39888.59149402428,18140.380690834212,51.22222222222222,78.97536297320478,-9.913525915684104,West
1675,Tier 1 - Reliable,False,53,0.11320754716981132,0.17848322336546843,924.6564726631565,49006.793051147295,19299.91798564553,53.924528301886795,80.46937971087063,-8.209865572148246,West
1018,Tier 1 - Reliable,False,47,0.1276595744680851,0.1774771764147383,638.0028361574012,29986.133299397858,15862.012525091981,47.87234042553192,80.83011387616334,-6.403928677028162,North
1750,Tier 1 - Reliable,False,55,0.09090909090909091,0.1754656015858991,485.3634427799994,26694.989352899967,17085.884923018722,45.58181818181818,80.77900450336242,-10.130086405728491,East
1345,Tier 1 - Reliable,False,45,0.13333333333333333,0.17525625882756515,722.8021504497216,32526.096770237473,20914.56548829415,53.24444444444445,81.01981186063655,-5.64685480603012,West
1261,Tier 1 - Reliable,False,45,0.1111111111111111,0.17523104632115988,841.2871735111886,37857.92280800349,20380.887074224633,58.62222222222222,79.61684113981194,-9.272047749076947,North
1281,Tier 1 - Reliable,False,56,0.14285714285714285,0.1749440284931529,666.2252529740068,37308.61416654438,19445.06501967035,50.267857142857146,79.4944929931663,-6.219792721119418,West
1206,Tier 1 - Reliable,False,46,0.08695652173913043,0.1740051084818425,471.3573784366296,21682.43940808496,20940.99823133362,51.67391304347826,81.76347216588785,-9.54087566019912,West
1647,Tier 1 - Reliable,False,58,0.08620689655172414,0.1740051084818425,464.1144463774835,26918.637889894042,18541.354945272076,55.672413793103445,77.27341478063107,-14.105895564196516,South
1320,Tier 1 - Reliable,False,56,0.10714285714285714,0.17251638983558856,699.4648970162974,39170.03423291266,17778.02188682731,55.80357142857143,76.95401795868493,-12.331696327029363,North
